siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
504124884,00058,50412488400058,O,2024-06-30,NN,,,2025-12-05T19:11:37.455,false,A,O,,2008-03-10,5710,MIDGAR STUDIO,,,,,,,,,,,58.21Z,NAFRev2,,N,,12,2023,00025,2025-12-06T10:55:36.973,ETI,2023,IMMEUBLE UNPLUG ZAC CAMBACERES,,,,RUE,MARYAM MIRZAKHANI,34000,MONTPELLIER,,34172,,,341723759_B,774302.62,6277759.35,A,,,,,58.21Z,NAFRev2,O,58.21Y
504161902,00045,50416190200045,O,2021-04-16,32,2023,,2025-12-06T01:39:49.63,true,A,O,,2008-05-01,5599,DON'T NOD ENTERTAINMENT,DON'T NOD,,,,,,,,,,58.21Z,NAFRev2,,N,,32,2023,00045,2025-12-06T05:25:22.393,ETI,2023,PARC DU PT DE FLANDRE LEBEAUVAISIS,11,,,RUE,DE CAMBRAI,75019,PARIS,,75119,,,751191451_B,654559.7720775713,6866416.238449575,A,,,,,58.21Z,NAFRev2,O,58.21Y
504614892,00041,50461489200041,O,2016-12-01,21,2023,,2025-12-06T03:11:54.453,true,A,O,,2008-06-08,5710,ADICTIZ,,,,,,,,,,,58.21Z,NAFRev2,,N,,21,2023,00041,2025-12-06T06:03:30.418,ETI,2023,,2,,,RUE,FOURIER,59000,LILLE,,59350,,,593503534_B,701401.416404696,7059693.218291654,A,,,,,58.21Z,NAFRev2,O,58.21Y
535355846,00036,53535584600036,O,2024-11-21,NN,,,2025-12-05T18:19:01.747,false,A,O,,2011-10-10,5710,DOTEMU,,,,,,,,,,,58.21Z,NAFRev2,,N,,21,2023,00028,2025-12-06T09:36:31.405,ETI,2023,,31,A,,RUE,MARIE-ELEONORE DE BELLEFOND,75009,PARIS,,75109,,,751096125_B,652046.7,6864378.83,A,,,,,58.21Z,NAFRev2,N,58.21Y
788677714,00040,78867771400040,O,2023-09-01,12,2023,,2025-12-06T03:30:06.317,true,A,O,,2012-10-14,5710,PASSTECH GAMES,,,,,,,,,,,58.21Z,NAFRev2,,N,,12,2023,00040,2025-12-06T07:36:46.269,ETI,2023,IMMEUBLE LE GRAND ANGLE,31,,,COURS,EMILE ZOLA,69100,VILLEURBANNE,,69266,,,692661440_B,844954.3929267738,6520735.34337178,A,,,,,58.21Z,NAFRev2,N,58.21Y
792483307,00080,79248330700080,O,2021-11-02,NN,,,2025-12-05T17:20:31.307,false,A,O,,2013-04-10,5710,VOODOO,,,,,,,,,,,58.21Z,NAFRev2,,N,,22,2023,00106,2025-12-06T07:27:47.071,ETI,2023,,48,,,RUE,DU LOUVRE,75001,PARIS,,75101,,,751015825_B,651792.1543060067,6862929.111766079,A,,,,,58.21Z,NAFRev2,N,58.21Y
818058216,00040,81805821600040,O,2023-05-30,12,2023,,2025-12-06T01:57:06.187,false,A,O,,2016-01-19,5710,TWIN SAILS INTERACTIVE,,,,,,,,,,,58.29C,NAFRev2,,N,,12,2023,00073,2025-12-06T05:38:43.44,ETI,2023,,47,,,RUE,DE L'EST,92100,BOULOGNE-BILLANCOURT,,92012,,,920123185_B,644506.308332939,6860535.478178825,A,,,,,58.21Z,NAFRev2,O,58.21Y
818058216,00073,81805821600073,O,2025-04-07,NN,,,2025-12-05T19:06:20.822,true,A,O,,2016-01-19,5710,TWIN SAILS INTERACTIVE,,,,,,,,,,,58.29C,NAFRev2,,N,,12,2023,00073,2025-12-06T05:38:43.44,ETI,2023,,58,,,RUE,DE MONCEAU,75008,PARIS,,75108,,,751086419_B,649553.32,6864476.85,A,,,,TWIN SAILS INTERACTIVE,58.21Z,NAFRev2,O,58.21Y
837780154,00030,83778015400030,O,2025-09-26,NN,,,2026-02-19T17:22:06.121,true,A,O,,2018-03-01,5710,OHM GAMES,,,,,,,,,,,58.21Z,NAFRev2,,N,,11,2023,00030,2026-02-19T17:22:06.107,ETI,2023,,12,,,PLACE,DAUPHINE,75001,PARIS,,75101,,,751012594_B,651775.22,6862057.9,A,,,,,58.21Z,NAFRev2,N,58.21Y
839271210,00040,83927121000040,O,2024-04-17,NN,,,2025-12-06T01:01:30.923,true,A,O,,2018-04-17,5710,JUICY,,,,,,,,,,,58.21Z,NAFRev2,,N,,02,2023,00040,2025-12-06T07:18:42.67,ETI,2023,GREEN PLAZA,6,,,RUE,DEWOITINE,78140,VELIZY-VILLACOUBLAY,,78640,,,786400142_B,642402.71,6853915.26,A,,,,,58.21Z,NAFRev2,N,58.21Y
852538461,00041,85253846100041,O,2025-07-01,NN,,,2025-12-05T15:57:06.773,false,A,O,,2019-07-12,5710,NACON,,,,,,,,,,,58.21Z,NAFRev2,,N,,22,2023,00017,2025-12-06T08:25:09.859,ETI,2023,IMMEUBLE (UN) PLUG LOT E3.4,,,,,ZAC CAMBACERES,34000,MONTPELLIER,,34172,,,,,,A,NACON,,,NACON,58.21Z,NAFRev2,O,58.21Y
853547644,00031,85354764400031,O,2022-06-27,22,2023,,2025-12-05T22:30:36.223,true,A,O,,2019-08-01,5710,HOMA GAMES,,,,,,,,,,,58.21Z,NAFRev2,,N,,22,2023,00031,2025-12-06T09:38:03.007,ETI,2023,,7,,,RUE,DE MADRID,75008,PARIS,,75108,,,751085897_B,650208.133736966,6864482.973081352,A,HOMA,,,HOMA,58.21Z,NAFRev2,N,58.21Y
884687609,00013,88468760900013,O,2020-04-22,NN,,,2025-12-05T16:20:24.284,true,A,O,,2020-04-22,3220,FIRESPRITE LIMITED,,,,,,,,,,,58.21Z,NAFRev2,,,,NN,,00013,2025-12-06T09:04:31.335,ETI,2023,PROGRESSE HOUSE,396,,,,WILMSLOW ROAD,,,M20 3BN WITHINGTON,,99132,ROYAUME-UNI,,,,A,,,,,58.21Z,NAFRev2,N,58.21Y
914169248,00012,91416924800012,O,2022-06-01,NN,,,2025-12-05T18:07:34.509,true,A,O,,2022-06-01,3220,DECK 13 INTERACTIVE GMBH,,,,,,,,,,,58.21Z,NAFRev2,,N,,NN,,00012,2025-12-06T08:39:02.471,ETI,2023,,,,,,GERVINUSSTRASSE 18 22,,,60322 FRANKFURT AM MAIN,,99109,ALLEMAGNE,,,,A,,,,,58.21Z,NAFRev2,O,58.21Y
