siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
908421076,00021,90842107600021,O,2022-11-15,12,2023,,2025-12-05T19:40:14.305,false,A,O,,2021-12-17,5710,OPMOBILITY SOFTWARE HOUSE,,,,,,,,,,,58.29C,NAFRev2,,N,,12,2023,00013,2026-01-09T17:36:31.478,ETI,2023,,1,,,ALLEE,PIERRE BURELLE,92300,LEVALLOIS-PERRET,,92044,,,920447145_B,647589.9367791871,6866487.930021927,A,,,,,58.29C,NAFRev2,O,58.29Y
908535735,00017,90853573500017,O,2021-12-17,11,2023,,2025-12-06T04:51:52.478,true,A,O,,2021-12-17,5710,GEDIA,,,,,,,,,,,58.29C,NAFRev2,,N,,11,2023,00017,2025-12-06T07:24:06.711,ETI,2023,,10,,,RUE,CIMAROSA,75016,PARIS,,75116,,,751162041_B,647891.8416779314,6863379.329986254,A,,,,,58.29C,NAFRev2,O,58.29Y
908535784,00031,90853578400031,O,2024-09-01,NN,,,2025-12-06T05:03:10.79,true,A,O,,2021-12-17,5710,CMV SOFTWARE,,,,,,,,,,,58.29C,NAFRev2,,N,N,02,2023,00031,2025-12-06T08:11:15.4,ETI,2023,ZA LE MOUSTOIR NORD,20,,,RUE,DE LA MARINE,56950,CRACH,,56046,,,560460038_B,248866.17,6746663.06,A,,,,,58.29C,NAFRev2,N,58.29Y
909094922,00012,90909492200012,O,2021-11-26,01,2023,,2025-12-06T03:57:25.514,true,A,O,,2021-11-26,5710,BUBBLEIN SERVICES,,,,,,,,,,,58.29C,NAFRev2,,N,,01,2023,00012,2025-12-06T05:52:54.303,ETI,2023,92-98,92,,,BOULEVARD,VICTOR HUGO,92110,CLICHY,,92024,,,920249640_B,649926.0009381948,6867012.927743641,A,,,,,58.29C,NAFRev2,O,58.29Y
909500936,00028,90950093600028,O,2024-12-31,NN,,,2025-12-06T00:14:53.761,true,A,O,,2021-11-30,5710,SITECORE FRANCE SAS,,,,,,,,,,,58.29C,NAFRev2,,N,,11,2023,00028,2025-12-06T07:08:46.829,ETI,2023,,10,,,RUE,DE PENTHIEVRE,75008,PARIS,,75108,,,751087237_B,649873.21,6863887.16,A,,,,,58.29C,NAFRev2,N,58.29Y
910931864,00011,91093186400011,O,2022-02-17,01,2023,,2025-12-05T21:17:55.403,true,A,O,,2022-02-17,5710,GOOD GRADES,,,,,,,,,,,58.29C,NAFRev2,,N,,01,2023,00011,2025-12-06T06:39:05.868,ETI,2023,,90,,,RUE,DU RANELAGH,75016,PARIS,,75116,,,751168029_B,646345.9676701988,6862022.120694499,A,,,,,58.29C,NAFRev2,O,58.29Y
922165782,00017,92216578200017,O,2022-12-08,NN,,,2025-12-05T17:06:31.18,true,A,O,,2022-12-08,5710,DISPAY,,,,,,,,,,,58.29C,NAFRev2,,N,,01,2023,00017,2025-12-06T11:15:46.484,ETI,2023,,5,,,ALLEE,DE SAINT-CLOUD,54600,VILLERS-LES-NANCY,,54578,,,545780488_B,930744.5261822444,6844173.09237859,A,,,,,58.29C,NAFRev2,N,58.29Y
922165782,00025,92216578200025,O,2022-12-13,01,2023,,2025-12-05T23:20:22.517,false,A,O,,2022-12-08,5710,DISPAY,,,,,,,,,,,58.29C,NAFRev2,,N,,01,2023,00017,2025-12-06T11:15:46.484,ETI,2023,,2,,,RUE,MARCEL MONGE,92150,SURESNES,,92073,,,920736105_B,643062.1314557061,6862654.835621951,A,,,,,58.29C,NAFRev2,O,58.29Y
922278312,00017,92227831200017,O,2022-11-01,NN,,,2025-12-06T00:11:03.948,true,A,O,,2022-11-01,3220,AXWAY INC,,,,,,,,,,,58.29C,NAFRev2,,N,,NN,,00017,2025-12-06T08:04:24.724,ETI,2023,SUITE 500,,,,,16220 N SCOTTSDALE ROAD,,,AZ 85254 SCOTTSDALE,,99404,ETATS-UNIS,,,,A,,,,,58.29C,NAFRev2,O,58.29Y
922524160,00012,92252416000012,O,2022-12-23,NN,,,2025-12-06T03:34:38.875,true,A,O,,2022-12-23,5710,NEWDIGITAL,,,,,,,,,,,58.29C,NAFRev2,,N,,NN,,00012,2025-12-06T09:34:40.673,ETI,2023,,60,,,AVENUE,DE L’EUROPE,92270,BOIS-COLOMBES,,92009,,,920093250_B,645820.9857530316,6867677.866419624,A,,,,,58.29C,NAFRev2,N,58.29Y
949747133,00013,94974713300013,O,2023-03-09,02,2023,,2025-12-06T04:16:50.683,true,A,O,,2023-03-09,5710,YOOZ PDP,,,,,,,,,,,58.29C,NAFRev2,,N,,02,2023,00013,2025-12-06T05:48:06.249,ETI,2023,PARC D'ANDRON,,,,,LE SEQUOIA,30470,AIMARGUES,,30006,,,,,,A,,,,,58.29C,NAFRev2,O,58.29Y
981953185,00015,98195318500015,O,2023-10-17,NN,,,2025-12-05T17:44:23.13,true,A,O,,2023-10-17,5710,MIAO GESTION,,,,,,,,,,,58.29C,NAFRev2,,N,,NN,,00015,2026-02-09T13:06:36.172,ETI,2023,,29,,,BOULEVARD,DE L’EUROPE,38170,SEYSSINET-PARISET,,38485,,,384850263_B,911635.2381793411,6457025.129158626,A,,,,,58.29C,NAFRev2,N,58.29Y
